"artist","song","explicit","year","popularity","speechiness","tempo","loudness","acousticness","valence"
"Katy Perry","Last Friday Night (T.G.I.F.)",FALSE,2012,74,0.0415,126.03,-3.796,0.00125,0.765
"Adele","Set Fire to the Rain",FALSE,2011,2,0.0249,107.995,-3.882,0.00408,0.445
"Dr. Dre","I Need A Doctor",TRUE,2011,71,0.452,155.826,-4.521,0.0869,0.397
"Lil Wayne","6 Foot 7 Foot",TRUE,2011,1,0.304,79.119,-5.429,7e-04,0.606
"DJ Khaled","I'm On One",TRUE,2011,70,0.318,149.33,-3.499,0.0536,0.438
"Chris Brown","Look At Me Now (feat. Lil' Wayne & Busta Rhymes)",TRUE,2011,71,0.184,146.155,-6.128,0.0339,0.538
"Far East Movement","Rocketeer",FALSE,2010,61,0.0461,96.005,-6.115,0.181,0.357
"The Wanted","Glad You Came",FALSE,2011,77,0.0639,126.885,-3.873,0.0319,0.452
"Kesha","We R Who We R",FALSE,2010,71,0.0407,119.95,-4.9,0.00987,0.653
"Kelly Rowland","Motivation",FALSE,2011,65,0.0418,140.889,-5.589,0.187,0.266
"Rihanna","We Found Love",FALSE,2011,75,0.0383,127.985,-4.485,0.025,0.6
"Nicole Scherzinger","Don't Hold Your Breath",FALSE,2011,62,0.0262,110.955,-6.096,0.00646,0.674
"Mann","Buzzin Remix",TRUE,2011,48,0.146,104.029,-4.372,0.0887,0.539
"Chris Brown","Yeah 3x",TRUE,2011,69,0.0445,130,-3.201,0.000369,0.7
"Swedish House Mafia","Save The World",FALSE,2011,65,0.0474,126.879,-7.598,0.0144,0.4
"Kanye West","All Of The Lights",TRUE,2010,76,0.0717,142.113,-3.284,0.0796,0.221
"Miguel","Sure Thing",FALSE,2010,78,0.1,81.001,-8.127,0.0267,0.498
"Diddy - Dirty Money","Coming Home",FALSE,2010,69,0.193,168.001,-1.921,0.158,0.232
"Chris Brown","Beautiful People",FALSE,2019,53,0.161,127.898,-6.366,0.0658,0.536
"Avril Lavigne","What the Hell",FALSE,2011,74,0.0548,149.976,-3.689,0.00472,0.877
"Professor Green","Read All About It",TRUE,2011,39,0.0434,100.963,-5.522,0.336,0.445
"Chase & Status","Blind Faith",FALSE,2011,60,0.0472,140.042,-4.712,0.00523,0.402
"Chip","Champion (feat. Chris Brown)",TRUE,2011,48,0.24,190.151,-2.914,0.078,0.52
"Selena Gomez & The Scene","Who Says",FALSE,2011,76,0.0479,101.019,-2.915,0.0843,0.744
"Rizzle Kicks","Down With The Trumpets",FALSE,2011,59,0.0806,115.057,-4.689,0.087,0.794
"Lady Gaga","Born This Way",FALSE,2011,72,0.161,123.907,-5.108,0.00327,0.494
"Nicki Minaj","Super Bass",TRUE,2010,0,0.209,126.991,-4.339,0.269,0.669
"Mac Miller","Donald Trump",TRUE,2011,61,0.118,162.994,-7.094,0.119,0.836
"Calvin Harris","Bounce (feat. Kelis) - Radio Edit",FALSE,2012,62,0.0399,127.941,-2.125,0.0334,0.759
"David Guetta","Without You (feat. Usher)",FALSE,2012,70,0.0285,127.884,-3.727,0.227,0.402
"Foster The People","Pumped Up Kicks",FALSE,2011,82,0.0292,127.975,-5.849,0.145,0.965
"Drake","Headlines",TRUE,2011,74,0.106,151.894,-7.16,0.365,0.425
"Jessie J","Price Tag",FALSE,2011,73,0.182,175.015,-3.945,0.0294,0.668
"Jason Aldean","Dirt Road Anthem",FALSE,2010,53,0.0352,127.037,-5.068,0.32,0.658
"Wiz Khalifa","Roll Up",TRUE,2011,63,0.192,125.358,-5.473,0.0524,0.602
"OneRepublic","Good Life",TRUE,2009,72,0.052,94.988,-7.804,0.0771,0.645
"Bad Meets Evil","Lighters",TRUE,2011,68,0.245,90.268,-8.327,0.352,0.144
"Bruno Mars","The Lazy Song",FALSE,2010,75,0.0699,174.915,-5.124,0.3,0.955
"Lupe Fiasco","The Show Goes On",TRUE,2011,70,0.115,143.067,-3.839,0.0189,0.65
"James Morrison","I Won't Let You Go",FALSE,2011,64,0.0304,105.955,-6.427,0.229,0.161
"Jason Derulo","It Girl",FALSE,2011,70,0.0605,91.993,-4.736,0.0165,0.345
"Adele","Someone Like You",FALSE,2011,4,0.028,135.047,-8.251,0.893,0.288
"Red Hot Chili Peppers","The Adventures of Rain Dance Maggie",FALSE,2011,65,0.029,106.254,-4.523,0.00112,0.576
"Keri Hilson","Pretty Girl Rock",FALSE,2010,67,0.246,160.014,-5.004,0.203,0.9
"P!nk","F**kin' Perfect",TRUE,2010,60,0.0373,91.964,-4.788,0.0422,0.45
"Blake Shelton","Honey Bee",FALSE,2011,50,0.0385,205.57,-5.131,0.00167,0.723
"Lady Gaga","The Edge Of Glory",FALSE,2011,67,0.041,127.952,-6.477,0.000323,0.357
"Lady A","Just A Kiss",FALSE,2011,63,0.0307,142.881,-5.826,0.446,0.332
"Hot Chelle Rae","Tonight Tonight",FALSE,2011,73,0.119,99.978,-4.977,0.0764,0.814
"Grouplove","Tongue Tied",FALSE,2011,79,0.0439,112.96,-5.835,0.00847,0.371
"Coldplay","Every Teardrop Is a Waterfall",FALSE,2011,69,0.0396,117.98,-6.883,0.00194,0.333
"Beyoncé","Best Thing I Never Had",FALSE,2011,69,0.0324,99.099,-4.062,0.143,0.297
"P!nk","Raise Your Glass",TRUE,2010,76,0.0838,122.019,-5.006,0.0048,0.624
"Christina Perri","Jar of Hearts",FALSE,2011,72,0.0316,74.541,-6.142,0.726,0.0886
"Bruno Mars","Marry You",FALSE,2010,75,0.0367,144.905,-4.865,0.332,0.452
"Lil Wayne","How To Love",FALSE,2011,0,0.0418,153.992,-6.093,0.000177,0.272
"Charlene Soraia","Wherever You Will Go",FALSE,2011,60,0.0334,111.202,-9.217,0.82,0.128
"Christina Perri","A Thousand Years",FALSE,2011,70,0.0267,139.028,-7.445,0.309,0.161
"Carly Rae Jepsen","Call Me Maybe",FALSE,2012,78,0.0408,120.021,-6.548,0.0114,0.66
"fun.","We Are Young (feat. Janelle Monáe)",FALSE,2012,76,0.075,184.086,-5.576,0.02,0.735
"Sean Paul","She Doesn't Mind",FALSE,2012,70,0.0693,120.015,-5.208,0.000624,0.622
"Pitbull","International Love (feat. Chris Brown)",FALSE,2011,74,0.0499,120.05,-3.035,0.0124,0.648
"DEV","In The Dark",FALSE,2012,52,0.0672,124.954,-4.231,0.00358,0.443
"Adele","Skyfall",FALSE,2012,74,0.0282,75.881,-6.864,0.417,0.0789
"David Guetta","Turn Me On (feat. Nicki Minaj)",FALSE,2012,65,0.0591,127.96,-2.266,0.0488,0.412
"Rihanna","Where Have You Been",FALSE,2011,71,0.0916,127.963,-6.34,0.00201,0.444
"JAY-Z","Ni**as In Paris",TRUE,2011,82,0.311,140.022,-5.542,0.127,0.775
"Maroon 5","One More Night",FALSE,2012,74,0.0314,92.997,-3.435,0.0558,0.618
"Skrillex","Bangarang (feat. Sirah)",TRUE,2011,70,0.196,110.026,-2.302,0.0145,0.576
"The Wanted","Chasing The Sun",FALSE,2012,69,0.0965,128.108,-6.209,0.244,0.68
"Flo Rida","Whistle",FALSE,2012,77,0.0453,103.976,-5.746,0.0208,0.739
"will.i.am","This Is Love",FALSE,2013,62,0.0445,128.954,-3.446,0.00473,0.282
"David Guetta","She Wolf (Falling to Pieces) [feat. Sia]",FALSE,2012,66,0.0655,129.973,-2.634,0.0841,0.393
"Nicki Minaj","Pound The Alarm",TRUE,2012,64,0.0609,125.055,-3.686,0.0403,0.591
"Kendrick Lamar","Swimming Pools (Drank) - Extended Version",TRUE,2012,63,0.404,74.132,-7.745,0.123,0.26
"MARINA","Primadonna",FALSE,2012,78,0.0337,127.98,-2.671,0.0884,0.427
"Kanye West","Mercy",TRUE,2012,73,0.406,139.993,-9.381,0.0685,0.426
"DJ Fresh","Hot Right Now (feat. RITA ORA) - Radio Edit",FALSE,2012,58,0.0431,175.017,-1.569,0.00656,0.476
"PSY","Gangnam Style (강남스타일)",FALSE,2012,72,0.286,132.067,-2.871,0.00417,0.749
"Kesha","Die Young",FALSE,2012,78,0.046,128.001,-4.805,0.00498,0.801
"Usher","Scream",FALSE,2012,66,0.0973,127.992,-5.18,0.00117,0.569
"Olly Murs","Troublemaker (feat. Flo Rida)",FALSE,2012,0,0.0565,106.008,-3.689,0.015,0.965
"Linkin Park","BURN IT DOWN",FALSE,2012,73,0.0534,110.006,-4.45,0.0143,0.585
"Bruno Mars","Locked out of Heaven",FALSE,2012,85,0.0431,143.994,-4.165,0.049,0.867
"Avicii","Levels - Radio Edit",FALSE,2011,77,0.0343,126.04,-5.941,0.0462,0.464
"Flo Rida","Good Feeling",FALSE,2012,76,0.0688,128.011,-4.444,0.0588,0.684
"Rihanna","Diamonds",FALSE,2012,75,0.0461,91.972,-4.92,0.00125,0.393
"Wiz Khalifa","Work Hard, Play Hard",TRUE,2012,62,0.0485,140.008,-4.475,0.0409,0.485
"Katy Perry","Part Of Me",FALSE,2012,73,0.0355,130.028,-4.63,0.000417,0.769
"Nicki Minaj","Starships",TRUE,2012,75,0.075,125.008,-2.457,0.135,0.751
"Kendrick Lamar","m.A.A.d city",TRUE,2012,67,0.271,91.048,-6.815,0.0538,0.217
"Asaf Avidan & the Mojos","One Day / Reckoning Song (Wankelmut Remix) [Radio Edit]",FALSE,2012,0,0.0547,119.012,-6.366,0.187,0.559
"Florence + The Machine","Spectrum (Say My Name) - Calvin Harris Remix",FALSE,2011,68,0.0482,126.092,-3.85,0.00225,0.588
"Azealia Banks","212",TRUE,2014,0,0.258,126.017,-5.761,0.0145,0.626
"Maroon 5","Payphone",TRUE,2012,82,0.0414,110.015,-4.813,0.0188,0.545
"James Arthur","Impossible",FALSE,2013,75,0.0933,169.533,-4.782,0.135,0.302
"Michel Teló","Ai Se Eu Te Pego - Live",FALSE,2012,0,0.0692,96.055,-4.55,0.357,0.85
"Otto Knows","Million Voices - Radio Edit",FALSE,2012,0,0.041,125.946,-6.298,0.0022,0.0694
"Icona Pop","I Love It",TRUE,2012,51,0.0296,125.953,-2.686,0.00828,0.86
"Tyga","Rack City",TRUE,2012,61,0.371,98.986,-10.881,0.0373,0.273
"Calvin Harris","Feel So Close - Radio Edit",FALSE,2012,79,0.031,127.937,-2.842,0.000972,0.919
"Jennifer Lopez","Dance Again",FALSE,2012,0,0.0696,127.974,-5.242,0.0158,0.716
"Grimes","Oblivion",FALSE,2012,0,0.0338,155.974,-8.838,0.115,0.486
"Adele","Rumour Has It",FALSE,2011,0,0.0445,120.052,-5.014,0.617,0.574
"Chris Brown","Turn Up the Music",FALSE,2012,64,0.102,129.925,-5.792,0.000238,0.643
"Frank Ocean","Lost",TRUE,2012,64,0.226,123.061,-4.892,0.0272,0.497
"Calvin Harris","Let's Go (feat. Ne-Yo)",FALSE,2012,66,0.0595,128.016,-2.932,0.00777,0.875
"The Script","Hall of Fame (feat. will.i.am)",FALSE,2012,78,0.0564,84.786,-4.343,0.0654,0.629
"Swedish House Mafia","Don't You Worry Child - Radio Edit",FALSE,2012,76,0.0509,129.042,-3.145,0.112,0.438
"MARINA","How to Be a Heartbreaker",FALSE,2012,50,0.0506,140.05,-4.696,0.0142,0.849
"Justin Bieber","Boyfriend",FALSE,2012,63,0.0519,96.979,-6.019,0.0358,0.331
"David Guetta","Titanium (feat. Sia)",FALSE,2012,79,0.103,126.062,-3.674,0.0679,0.301
"Jessie J","Domino",FALSE,2011,74,0.034,126.986,-4.568,0.0117,0.781
"Taylor Swift","I Knew You Were Trouble.",FALSE,2012,59,0.0363,77.019,-6.798,0.00454,0.679
"ScHoolboy Q","Hands on the Wheel (feat. Asap Rocky)",TRUE,2012,61,0.108,127.839,-7.471,0.0166,0.179
"P!nk","Try",FALSE,2012,76,0.03,103.998,-7.079,0.00144,0.552
"Robbie Williams","Candy",FALSE,2012,68,0.0414,116.043,-6.63,0.0368,0.879
"Snoop Dogg","Young, Wild & Free (feat. Bruno Mars)",TRUE,2011,77,0.137,95.078,-6.425,0.0525,0.531
"Justin Bieber","As Long As You Love Me",FALSE,2012,67,0.1,139.691,-3.382,0.0811,0.613
"Rita Ora","R.I.P. (feat. Tinie Tempah)",FALSE,2012,46,0.0479,72.022,-3.443,0.027,0.358
"Alex Clare","Too Close",FALSE,2011,60,0.0387,126.027,-4.278,0.00948,0.271
"Tyga","Faded",TRUE,2012,58,0.188,95.073,-8.438,0.0103,0.339
"Alesso","Years - ラジオ・エディット",FALSE,2012,0,0.0805,128.008,-6.245,0.00234,0.323
"Guy Sebastian","Battle Scars (feat. Lupe Fiasco)",FALSE,2012,0,0.206,83.993,-2.632,0.186,0.508
"Katy Perry","The One That Got Away",FALSE,2012,72,0.0353,133.962,-4.023,0.000802,0.864
"Avicii","Silhouettes - Original Radio Edit",FALSE,2012,53,0.0545,128.074,-6.235,0.155,0.836
"Gotye","Somebody That I Used To Know",FALSE,2011,57,0.0358,129.054,-6.896,0.607,0.674
"Flo Rida","Wild Ones (feat. Sia)",FALSE,2012,77,0.0554,127.075,-5.324,0.0991,0.437
"One Direction","What Makes You Beautiful",FALSE,2012,82,0.0737,124.99,-2.494,0.009,0.888
"Lana Del Rey","Born To Die",FALSE,2012,53,0.0439,75.223,-6.591,0.209,0.39
"Kesha","C'Mon",FALSE,2012,0,0.0963,126.025,-5.448,0.00657,0.286
"Owl City","Good Time",FALSE,2012,77,0.14,126.05,-4.269,0.0239,0.682
"Calvin Harris","We'll Be Coming Back (feat. Example)",FALSE,2012,62,0.0873,127.945,-4.364,0.00131,0.571
"Emeli Sandé","Read All About It, Pt. III",FALSE,2012,65,0.0249,98.082,-7.186,0.822,0.343
"Ellie Goulding","Lights - Single Version",FALSE,2010,63,0.0367,120.008,-6.17,0.0297,0.78
"Train","Drive By",FALSE,2012,77,0.032,122.028,-3.113,0.00107,0.721
"Disclosure","Latch",FALSE,2013,74,0.167,121.985,-5.456,0.0159,0.521
"Coldplay","Princess of China",FALSE,2011,66,0.0347,85.014,-6.221,0.00385,0.237
"One Direction","Live While We're Young",FALSE,2012,0,0.0543,126.015,-2.063,0.0629,0.936
"Gym Class Heroes","Ass Back Home (feat. Neon Hitch)",TRUE,2011,61,0.0513,130.034,-4.289,0.134,0.646
"Carrie Underwood","Blown Away",FALSE,2012,63,0.0429,136.991,-2.569,0.0909,0.392
"alt-J","Breezeblocks",FALSE,2012,71,0.0344,150.071,-7.298,0.096,0.286
"Chris Brown","Don't Wake Me Up",FALSE,2012,62,0.051,127.967,-5.197,0.0548,0.206
"Kelly Clarkson","Stronger (What Doesn't Kill You)",FALSE,2011,74,0.0475,116.044,-4.282,0.046,0.684
"Drake","The Motto",TRUE,2011,74,0.356,201.8,-8.558,0.000107,0.39
"Katy Perry","Wide Awake",FALSE,2012,65,0.0367,159.814,-5.099,0.0749,0.575
"Rita Ora","How We Do (Party)",TRUE,2012,48,0.0833,116.024,-3.94,0.0034,0.689
"Rudimental","Feel the Love (feat. John Newman)",FALSE,2013,64,0.0593,179.911,-6.849,0.0026,0.238
"Lana Del Rey","Ride",TRUE,2012,66,0.034,93.763,-5.52,0.128,0.189
"Ne-Yo","Let Me Love You (Until You Learn To Love Yourself)",FALSE,2012,69,0.0393,124.91,-6.628,0.248,0.248
"Demi Lovato","Give Your Heart a Break",FALSE,2011,71,0.0487,123.008,-3.218,0.23,0.569
"Drake","Take Care",TRUE,2011,75,0.265,121.845,-10.358,0.0267,0.299
"Little Mix","Wings",FALSE,2012,0,0.127,114.962,-3.141,0.000673,0.538
"Bruno Mars","It Will Rain",FALSE,2011,74,0.0486,150.017,-6.826,0.337,0.476
"Cher Lloyd","Want U Back",FALSE,2011,67,0.076,97.954,-2.963,0.0662,0.573
"Lorde","Royals",FALSE,2013,77,0.122,84.878,-9.504,0.121,0.337
"Robin Thicke","Blurred Lines",FALSE,2013,55,0.0489,120,-7.707,0.00412,0.881
"Imagine Dragons","Radioactive",FALSE,2012,77,0.0627,136.245,-3.686,0.106,0.236
"Avicii","Wake Me Up",FALSE,2013,6,0.0523,124.08,-5.697,0.0038,0.643
"Macklemore & Ryan Lewis","Thrift Shop (feat. Wanz)",TRUE,2012,1,0.293,94.992,-6.985,0.0619,0.662
"Daft Punk","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",FALSE,2013,83,0.038,116.047,-8.966,0.0426,0.862
"will.i.am","Scream & Shout",TRUE,2013,78,0.0696,130.033,-6.849,0.019,0.501
"Stromae","Papaoutai",FALSE,2013,0,0.0859,116.019,-7.222,0.0241,0.253
"Bingo Players","Get Up (Rattle) - Vocal Edit",FALSE,2013,1,0.0645,127.99,-2.69,0.0205,0.722
"Naughty Boy","La La La",FALSE,2013,58,0.0316,124.988,-4.399,0.112,0.254
"Tom Odell","Another Love",TRUE,2013,88,0.04,122.769,-8.532,0.695,0.131
"2 Chainz","We Own It (Fast & Furious)",FALSE,2013,69,0.402,171.999,-4.586,0.0545,0.559
"David Guetta","Play Hard (feat. Ne-Yo & Akon)",FALSE,2012,69,0.0533,130.072,-1.702,0.173,0.8
"Pitbull","Feel This Moment (feat. Christina Aguilera)",FALSE,2012,77,0.158,135.956,-3.632,0.039,0.542
"will.i.am","#thatPOWER",FALSE,2013,68,0.0584,127.999,-6.096,0.00112,0.402
"Lil Wayne","Love Me",TRUE,2013,68,0.0327,124.906,-6.476,0.0125,0.496
"Macklemore & Ryan Lewis","Can't Hold Us (feat. Ray Dalton)",FALSE,2012,81,0.0786,146.078,-4.457,0.0291,0.847
"Martin Garrix","Animals - Radio Edit",FALSE,2013,0,0.0363,128.015,-5.351,0.00137,0.0381
"Jason Derulo","Talk Dirty (feat. 2 Chainz)",TRUE,2013,56,0.232,100.315,-7.321,0.0348,0.759
"John Newman","Love Me Again",FALSE,2013,74,0.0441,126.03,-4.814,0.00453,0.213
"Britney Spears","Work B**ch",TRUE,2013,0,0.15,128.012,-6.535,0.124,0.85
"The Neighbourhood","Sweater Weather",FALSE,2013,89,0.0336,124.053,-2.81,0.0495,0.398
"Sebastian Ingrosso","Reload - Radio Edit",FALSE,2013,68,0.0521,128.045,-4.633,0.0736,0.433
"Capital Cities","Safe And Sound",FALSE,2013,0,0.0309,117.952,-4.829,0.000189,0.836
"Demi Lovato","Heart Attack",FALSE,2013,79,0.104,173.968,-4.802,0.0738,0.502
"Arctic Monkeys","Why'd You Only Call Me When You're High?",FALSE,2013,84,0.0368,92.004,-6.478,0.0483,0.8
"Justin Bieber","Beauty And A Beat",FALSE,2012,73,0.0593,128.003,-4.831,0.000688,0.526
"Eminem","The Monster",TRUE,2013,75,0.0715,110.049,-3.68,0.0525,0.624
"Pitbull","Don't Stop the Party (feat. TJR)",FALSE,2012,64,0.0912,127.008,-3.617,0.00726,0.952
"Selena Gomez","Come & Get It",FALSE,2013,69,0.0517,79.979,-4.1,0.0101,0.573
"P!nk","True Love (feat. Lily Allen)",TRUE,2012,71,0.311,192.205,-4.76,0.00144,0.578
"Disclosure","White Noise",FALSE,2013,54,0.0501,119.978,-6.164,0.00963,0.902
"Flo Rida","I Cry",FALSE,2012,60,0.0439,126.035,-5.441,0.00616,0.763
"Kanye West","Black Skinhead",TRUE,2013,0,0.322,130.089,-6.107,0.000986,0.283
"Lana Del Rey","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix",FALSE,2013,72,0.0558,126.052,-5.791,0.0157,0.11
"Eminem","Berzerk",TRUE,2013,66,0.333,95.084,-4.059,0.0217,0.684
"Icona Pop","I Love It (feat. Charli XCX)",TRUE,2013,68,0.0284,125.916,-2.671,0.00952,0.824
"Fall Out Boy","My Songs Know What You Did In The Dark (Light Em Up)",FALSE,2013,71,0.064,151.99,-4.341,0.0271,0.567
"Lorde","Team",FALSE,2013,0,0.0939,100.05,-7.444,0.162,0.427
"Avicii","I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit",FALSE,2012,68,0.0374,127.946,-3.782,0.332,0.638
"Imagine Dragons","Demons",FALSE,2012,81,0.0321,89.938,-3.015,0.19,0.428
"One Direction","One Way or Another (Teenage Kicks)",FALSE,2013,66,0.071,162.131,-3.121,0.025,0.409
"Taylor Swift","I Knew You Were Trouble.",FALSE,2012,76,0.0363,77.019,-6.798,0.00454,0.679
"Arctic Monkeys","Do I Wanna Know?",FALSE,2013,84,0.0323,85.03,-7.596,0.186,0.405
"Rudimental","Waiting All Night (feat. Ella Eyre)",FALSE,2013,66,0.05,174.983,-5.358,0.00264,0.281
"Klangkarussell","Sonnentanz - Sun Don't Shine",FALSE,2014,68,0.0909,119.74,-8.262,0.104,0.155
"Calvin Harris","Drinking from the Bottle (feat. Tinie Tempah)",FALSE,2012,61,0.0514,128.062,-4.175,0.0469,0.53
"A$AP Rocky","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",TRUE,2013,76,0.275,95.967,-6.87,0.0239,0.662
"Ylvis","The Fox (What Does the Fox Say?)",FALSE,2013,63,0.0453,128.008,-4.292,0.107,0.546
"Ellie Goulding","Burn",FALSE,2014,70,0.0432,87.016,-5.031,0.31,0.329
"Baauer","Harlem Shake",FALSE,2013,57,0.0483,137.825,-5.151,0.0111,0.282
"Calvin Harris","I Need Your Love (feat. Ellie Goulding)",FALSE,2012,70,0.0483,124.989,-5.066,0.41,0.58
"Katy Perry","This Is How We Do",FALSE,2013,60,0.0457,96,-6.028,0.0203,0.8
"AWOLNATION","Sail",FALSE,2011,2,0.0568,119.038,-9.582,0.452,0.243
"Duke Dumont","Need U (100%) [feat. A*M*E] - Radio Edit",FALSE,2013,27,0.049,124.047,-5.705,0.00176,0.469
"Jason Derulo","The Other Side",FALSE,2013,50,0.1,127.923,-3.939,0.0525,0.517
"Storm Queen","Look Right Through - MK Vocal Edit",FALSE,2014,0,0.081,119.995,-8.035,0.00304,0.519
"Calvin Harris","Sweet Nothing (feat. Florence Welch)",FALSE,2012,71,0.109,127.934,-3.942,0.197,0.582
"Katy Perry","Unconditionally",FALSE,2013,0,0.0387,129.003,-4.813,0.00357,0.369
"Wale","Bad (feat. Rihanna) - Remix",TRUE,2013,61,0.0748,114.038,-6.594,0.307,0.447
"Ciara","Body Party",FALSE,2013,64,0.0563,133.973,-6.299,0.0143,0.12
"Drake","Started From the Bottom",TRUE,2013,65,0.161,86.307,-7.829,0.0331,0.56
"Birdy","Wings",FALSE,2013,48,0.0253,83.235,-4.534,0.0831,0.224
"Bastille","Of The Night",FALSE,2013,61,0.0427,125.01,-7.2,0.0192,0.349
"Olly Murs","Dear Darlin'",FALSE,2012,59,0.0454,124.021,-4.672,0.00627,0.34
"Katy Perry","Roar",FALSE,2013,73,0.0418,179.984,-4.821,0.00487,0.455
"Blake Shelton","Sure Be Cool If You Did",FALSE,2013,56,0.035,136.802,-4.625,0.255,0.582
"Calvin Harris","Thinking About You (feat. Ayah Marar)",FALSE,2012,65,0.0396,127.985,-3.715,0.00262,0.748
"JAY-Z","Holy Grail",TRUE,2013,62,0.0831,145.082,-6.901,0.0594,0.156
"Bridgit Mendler","Ready or Not",FALSE,2012,72,0.0509,93.043,-3.835,0.00351,0.748
"The Saturdays","What About Us",FALSE,2013,61,0.0581,123.973,-4.751,0.0059,0.689
"Bastille","Pompeii",FALSE,2013,74,0.0407,127.435,-6.383,0.0755,0.571
"One Direction","Best Song Ever",FALSE,2013,76,0.0465,118.491,-2.986,0.0227,0.486
"Nelly","Hey Porsche",TRUE,2013,57,0.029,115.995,-4.653,0.136,0.952
"Zedd","Clarity",FALSE,2012,0,0.0753,128.006,-3.464,0.0366,0.193
"Miley Cyrus","Wrecking Ball",FALSE,2013,77,0.0342,119.964,-6.262,0.407,0.349
"Chris Brown","Fine China",FALSE,2013,0,0.056,104.038,-4.758,0.0466,0.609
"Daft Punk","Lose Yourself to Dance (feat. Pharrell Williams)",FALSE,2013,69,0.057,100.163,-7.828,0.0839,0.674
"Armin van Buuren","This Is What It Feels Like",FALSE,2013,66,0.03,129.885,-5.217,0.0391,0.145
"Justin Timberlake","Mirrors",FALSE,2013,78,0.0503,76.899,-6.664,0.234,0.512
"Bruno Mars","Treasure",TRUE,2012,78,0.0431,116.017,-5.28,0.0412,0.937
"Of Monsters and Men","Little Talks",FALSE,2012,79,0.032,102.961,-5.177,0.0206,0.417
"Miley Cyrus","We Can't Stop",FALSE,2013,78,0.0334,80.003,-5.794,0.00882,0.484
"J. Cole","Power Trip (feat. Miguel)",TRUE,2013,0,0.217,99.991,-7.054,0.322,0.465
"Paramore","Still into You",FALSE,2013,79,0.044,136.01,-3.763,0.0098,0.765
"Christina Perri","human",FALSE,2013,59,0.0368,143.808,-6.286,0.132,0.253
"Drake","Hold On, We're Going Home",FALSE,2013,72,0.0961,99.993,-7.436,0.00411,0.289
"James Blunt","Bonfire Heart",FALSE,2013,0,0.0527,118.021,-5.7,0.181,0.449
"Maroon 5","Daylight",FALSE,2012,66,0.0269,120.001,-5.473,0.00242,0.369
"Childish Gambino","3005",TRUE,2013,0,0.289,82.92,-6.542,0.128,0.661
"Avril Lavigne","Here's to Never Growing Up",TRUE,2013,0,0.101,164.986,-3.084,0.015,0.716
"Taylor Swift","22",FALSE,2012,68,0.0376,103.987,-6.561,0.00215,0.668
"Passenger","Let Her Go",FALSE,2012,73,0.0572,75.089,-7.335,0.385,0.244
"Ariana Grande","The Way",FALSE,2013,65,0.113,82.324,-3.208,0.294,0.862
"Rihanna","Stay",FALSE,2012,76,0.0283,111.893,-10.164,0.945,0.125
"Justin Timberlake","Suit & Tie (feat. Jay-Z)",TRUE,2013,67,0.219,101.985,-3.799,0.103,0.357
"Bruno Mars","When I Was Your Man",FALSE,2012,83,0.0434,72.795,-8.648,0.932,0.387
"Florida Georgia Line","Cruise",FALSE,2012,57,0.0354,148,-3.364,0.0191,0.878
"Pharrell Williams","Happy - From ""Despicable Me 2""",FALSE,2014,79,0.183,160.019,-4.662,0.219,0.962
"Katy Perry","Dark Horse",FALSE,2013,74,0.0512,131.934,-6.123,0.00314,0.353
"ScHoolboy Q","Collard Greens",TRUE,2014,0,0.064,153.972,-4.871,0.0239,0.666
"Iggy Azalea","Fancy",TRUE,2014,69,0.0697,94.981,-4.141,0.0904,0.377
"Maroon 5","Animals",FALSE,2014,79,0.0898,189.868,-6.46,0.000185,0.328
"Sam Smith","Stay With Me",FALSE,2014,80,0.0414,84.094,-6.444,0.588,0.184
"MAGIC!","Rude",FALSE,2014,80,0.0381,144.033,-4.993,0.0422,0.925
"Sia","Chandelier",FALSE,2014,78,0.0499,117.089,-2.88,0.0197,0.572
"John Legend","All of Me",FALSE,2013,84,0.0322,119.93,-7.064,0.922,0.331
"ZHU","Faded",FALSE,2014,49,0.0487,124.96,-7.195,0.00865,0.599
"Meghan Trainor","All About That Bass",TRUE,2015,72,0.0503,134.052,-3.726,0.0573,0.961
"David Guetta","Lovers on the Sun (feat. Sam Martin)",FALSE,2014,50,0.0387,124.915,-2.505,0.0932,0.568
"Iggy Azalea","Black Widow",TRUE,2014,67,0.124,163.99,-3.753,0.192,0.519
"Tove Lo","Habits (Stay High)",FALSE,2014,74,0.0315,110.003,-3.539,0.0703,0.348
"Oliver Heldens","Gecko (Overdrive) - Radio Edit",FALSE,2014,67,0.0642,124.959,-5.469,0.00521,0.76
"DJ Snake","You Know You Like It",FALSE,2014,69,0.188,196.093,-5.346,0.0141,0.247
"Maroon 5","Maps",FALSE,2014,0,0.0295,120.003,-5.51,0.0179,0.893
"David Guetta","Bad (feat. Vassy) - Radio Edit",FALSE,2014,45,0.088,127.966,-3.927,0.00125,0.411
"Tinashe","2 On (feat. ScHoolboy Q)",TRUE,2014,71,0.107,101.013,-7.51,0.15,0.431
"Route 94","My Love (feat. Jess Glynne)",FALSE,2014,72,0.0492,119.976,-7.573,0.000132,0.726
"Taylor Swift","Bad Blood",FALSE,2014,54,0.19,170.216,-6.104,0.0885,0.287
