artist,song,explicit,year,popularity,speechiness,tempo,loudness,acousticness,valence
Busta Rhymes,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,TRUE,2001,55,0.323,89.767,-7.503,0.14,0.905
Silentó,Watch Me (Whip / Nae Nae),FALSE,2015,0,0.134,139.982,-7.503,0.369,0.283
Britney Spears,Me Against the Music (feat. Madonna) - LP Version / Video Mix,FALSE,2003,59,0.089,120.046,-7.51,0.252,0.808
MKTO,Classic,FALSE,2012,82,0.124,102.071,-7.51,0.15,0.431
Kylie Minogue,Can't Get You out of My Head,FALSE,2001,73,0.0339,126.007,-7.516,0.0263,0.964
Dua Lipa,IDGAF,TRUE,2017,78,0.0943,97.028,-7.518,0.109,0.454
P.O.D.,Youth of the Nation,FALSE,2001,69,0.0621,97.867,-7.533,0.00834,0.517
Ariana Grande,Side To Side,TRUE,2016,0,0.247,159.145,-7.534,0.0384,0.883
Kelly Rowland,Work,FALSE,2010,34,0.0538,102.757,-7.536,0.248,0.572
Sia,Elastic Heart,FALSE,2014,70,0.0496,130.075,-7.548,0.0317,0.121
Ying Yang Twins,Wait (The Whisper Song),TRUE,2005,57,0.347,102.017,-7.558,0.0628,0.52
Anne-Marie,Ciao Adios,FALSE,2017,57,0.0863,106.083,-7.558,0.719,0.71
Kaiser Chiefs,Ruby,FALSE,2007,67,0.0512,93.416,-7.562,0.0147,0.714
Astrid S,Hurts So Good,FALSE,2016,0,0.049,120.036,-7.565,0.271,0.475
Ariana Grande,Problem,FALSE,2014,73,0.153,103.008,-7.573,0.000132,0.726
Ludacris,Stand Up,TRUE,2003,57,0.349,99.057,-7.577,0.444,0.199
Gabriella Cilmi,Sweet About Me,FALSE,2008,56,0.0288,131.977,-7.578,0.0381,0.43
Paramore,Still into You,FALSE,2013,79,0.044,136.01,-7.596,0.186,0.405
Grouplove,Tongue Tied,FALSE,2011,79,0.0439,112.96,-7.598,0.0144,0.4
P!nk,Don't Let Me Get Me - Radio Edit,FALSE,2001,60,0.0756,98.525,-7.608,0.504,0.27
Outkast,Hey Ya!,FALSE,2003,80,0.0664,79.526,-7.608,0.504,0.27
Ava Max,Sweet but Psycho,FALSE,2018,7,0.0476,133.002,-7.621,0.535,0.419
Blue,U Make Me Wanna - Radio Edit,FALSE,2003,48,0.0329,158.108,-7.627,0.00601,0.313
Kylie Minogue,Spinning Around,FALSE,2000,55,0.0548,120.043,-7.645,0.292,0.631
Sugababes,Freak Like Me,FALSE,2002,45,0.0925,91.868,-7.645,0.292,0.631
Lil Nas X,Old Town Road,FALSE,2019,76,0.127,135.998,-7.648,0.555,0.319
Jordin Sparks,One Step At a Time,FALSE,2007,56,0.0289,102.028,-7.67,0.0542,0.112
Kelly Clarkson,Already Gone,FALSE,2009,56,0.0757,78.139,-7.67,0.0542,0.112
Sisqo,Incomplete,TRUE,1999,60,0.0771,119.311,-7.693,0.282,0.272
Baby Bash,"Baby, I'm Back",TRUE,2005,4,0.105,100.01,-7.695,0.0039,0.405
Girls Aloud,Something Kinda Ooooh,FALSE,2012,49,0.0473,131.925,-7.702,0.0986,0.609
One Direction,One Way or Another (Teenage Kicks),FALSE,2013,66,0.071,162.131,-7.707,0.00412,0.881
A Boogie Wit da Hoodie,Look Back at It,TRUE,2018,73,0.0413,96.057,-7.709,0.00552,0.112
Mark Ronson,Stop Me (feat. Daniel Merriweather),FALSE,2007,46,0.0403,118.035,-7.72,0.0576,0.831
Dynoro,In My Mind,FALSE,2018,78,0.149,125.905,-7.724,0.0576,0.231
Kanye West,Diamonds From Sierra Leone - Remix,TRUE,2005,61,0.27,97.043,-7.728,0.000839,0.08
Clean Bandit,Solo (feat. Demi Lovato),FALSE,2018,71,0.0437,105.005,-7.733,0.265,0.351
David Archuleta,Crush,FALSE,2008,67,0.0322,162.084,-7.736,0.0996,0.84
Evanescence,Call Me When You're Sober,FALSE,2006,65,0.0524,93.41,-7.737,0.0358,0.84
Jessie J,Domino,FALSE,2011,74,0.034,126.986,-7.745,0.123,0.26
Robin Schulz,Sugar (feat. Francesco Yates),FALSE,2015,76,0.0581,123.063,-7.747,0.859,0.37
The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",FALSE,2014,76,0.0304,119.844,-7.752,0.00377,0.463
The Corrs,Breathless,FALSE,2000,68,0.0597,126.988,-7.754,0.0541,0.768
Tory Lanez,LUV,TRUE,2016,0,0.114,95.109,-7.757,0.537,0.461
Ronan Keating,Lovin' Each Day,FALSE,2000,58,0.0633,106.676,-7.77,0.513,0.17
Scooter,The Logical Song,FALSE,2013,46,0.0382,144.043,-7.779,0.00107,0.537
Chase & Status,Blind Faith,FALSE,2011,60,0.0472,140.042,-7.783,0.0369,0.594
Jeremih,Down On Me,FALSE,2010,72,0.114,160.041,-7.784,0.74,0.142
Ariana Grande,no tears left to cry,FALSE,2018,77,0.0594,121.993,-7.786,0.0895,0.195
Plain White T's,Hey There Delilah,FALSE,2005,78,0.0293,103.971,-7.788,0.328,0.917
Nick Jonas,Close,FALSE,2016,69,0.082,123.996,-7.789,0.337,0.102
DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",TRUE,2010,51,0.189,150.1,-7.798,0.0662,0.436
R. City,Locked Away (feat. Adam Levine),FALSE,2015,77,0.0678,118.413,-7.803,0.0158,0.239
will.i.am,This Is Love,FALSE,2013,62,0.0445,128.954,-7.804,0.0771,0.645
Trey Songz,Na Na,FALSE,2015,62,0.0406,96.975,-7.828,0.0839,0.674
Sam Smith,Stay With Me,FALSE,2014,80,0.0414,84.094,-7.829,0.0331,0.56
Yo Gotti,Rake It Up (feat. Nicki Minaj),TRUE,2017,67,0.344,149.953,-7.839,0.0489,0.397
Five,Let's Dance - Radio Edit,FALSE,2001,47,0.0867,118.007,-7.853,0.00876,0.547
Seether,Fake It,TRUE,2007,73,0.0518,132.078,-7.858,0.00564,0.49
Sia,Cheap Thrills (feat. Sean Paul),FALSE,2016,67,0.215,89.972,-7.863,0.00258,0.552
Young Thug,The London (feat. J. Cole & Travis Scott),TRUE,2019,69,0.147,97.981,-7.866,0.279,0.492
Simply Red,Sunrise,FALSE,2008,58,0.029,105.987,-7.872,0.116,0.502
Lady Gaga,Just Dance,FALSE,2008,76,0.0311,118.992,-7.875,0.0614,0.11
Bobby V.,"Slow Down - 12"" Version",FALSE,2005,65,0.103,186.048,-7.88,0.331,0.619
Maroon 5,This Love,FALSE,2002,77,0.0378,95.051,-7.886,0.233,0.58
Dua Lipa,Don't Start Now,FALSE,2019,79,0.0842,123.941,-7.906,0.0558,0.449
Gwen Stefani,Rich Girl,FALSE,2004,68,0.0416,98.018,-7.918,0.0264,0.767
Sting,Desert Rose,FALSE,1999,62,0.0304,111.989,-7.92,0.011,0.147
Ne-Yo,Miss Independent,FALSE,2008,71,0.145,171.812,-7.928,0.0652,0.768
So Solid Crew,21 Seconds,TRUE,2001,51,0.241,137.03,-7.93,0.273,0.554
Gigi D'Agostino,L'Amour Toujours,FALSE,2011,1,0.0292,139.066,-7.932,0.0328,0.808
Polo G,Pop Out (feat. Lil Tjay),TRUE,2019,78,0.467,168.112,-7.941,0.802,0.374
The Game,How We Do,TRUE,2005,74,0.251,98.012,-7.961,0.0253,0.755
Debelah Morgan,Dance with Me,FALSE,2000,49,0.0373,115.005,-7.981,0.309,0.74
Darude,Sandstorm,FALSE,2001,69,0.0465,136.065,-7.984,0.141,0.587
Gwen Stefani,Hollaback Girl,TRUE,2004,69,0.0929,110.007,-7.994,0.0351,0.622
Leona Lewis,A Moment Like This,FALSE,2007,57,0.0301,70.543,-7.994,0.0351,0.622
Franz Ferdinand,Do You Want To,FALSE,2005,61,0.0448,123.091,-8.013,0.000213,0.586
Delta Goodrem,Lost Without You,FALSE,2003,54,0.0283,146.301,-8.019,0.022,0.12
Pharrell Williams,"Happy - From ""Despicable Me 2""",FALSE,2014,79,0.183,160.019,-8.035,0.00304,0.519
Sophie Ellis-Bextor,Murder On The Dancefloor,FALSE,2002,62,0.0309,117.31,-8.049,0.255,0.208
Chris Brown,Deuces (feat. Tyga & Kevin McCall),TRUE,2011,68,0.11,73.987,-8.05,0.0275,0.455
Sean Paul,No Lie,FALSE,2018,84,0.117,102.04,-8.053,0.621,0.352
Vanessa Carlton,A Thousand Miles,FALSE,2002,75,0.0379,94.931,-8.074,0.227,0.607
Ella Mai,Trip,FALSE,2018,72,0.144,79.882,-8.074,0.0165,0.423
Daya,"Sit Still, Look Pretty",FALSE,2016,1,0.274,181.994,-8.091,0.11,0.296
Imagine Dragons,Thunder,FALSE,2017,1,0.0479,167.88,-8.094,0.00347,0.539
Stormzy,Vossi Bop,TRUE,2019,64,0.339,188.115,-8.094,0.546,0.459
Ludacris,Southern Hospitality (Featuring Pharrell),TRUE,2000,54,0.247,95.158,-8.106,0.504,0.199
Chris Brown,Ayo,TRUE,2015,71,0.0443,98.031,-8.118,0.59,0.793
Tinie Tempah,Pass Out,TRUE,2010,53,0.296,91.1,-8.126,0.00676,0.778
XXXTENTACION,Moonlight,TRUE,2018,82,0.0804,128.009,-8.126,0.022,0.53
Beyoncé,Best Thing I Never Had,FALSE,2011,69,0.0324,99.099,-8.127,0.0267,0.498
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),TRUE,2017,75,0.109,98.064,-8.128,0.0118,0.247
Kardinal Offishall,Dangerous,TRUE,2008,75,0.0756,117.002,-8.137,0.0108,0.594
Eminem,We Made You,FALSE,2009,63,0.0792,114.003,-8.164,0.00301,0.761
Alok,Hear Me Now,FALSE,2016,51,0.0419,121.996,-8.19,0.769,0.0883
Kandi,Don't Think I'm Not,FALSE,2000,55,0.0445,134.007,-8.196,0.0661,0.433
Migos,T-Shirt,TRUE,2017,64,0.217,139.023,-8.227,0.015,0.376
Taylor Swift,...Ready For It?,FALSE,2017,73,0.136,160.015,-8.237,0.64,0.476
Kanye West,Gold Digger,TRUE,2005,78,0.348,93.034,-8.238,0.257,0.676
Kelly Clarkson,Since U Been Gone,FALSE,2004,71,0.0322,130.999,-8.244,0.0915,0.611
DJ Fresh,Hot Right Now (feat. RITA ORA) - Radio Edit,FALSE,2012,58,0.0431,175.017,-8.251,0.893,0.288
Drake,"Hold On, We're Going Home",FALSE,2013,72,0.0961,99.993,-8.262,0.104,0.155
Sean Paul,We Be Burnin',FALSE,2005,59,0.151,117,-8.264,0.59,0.249
Red Hot Chili Peppers,Can't Stop,FALSE,2002,80,0.0456,91.455,-8.274,0.0499,0.309
David Guetta,Flames,FALSE,2018,59,0.0385,93.95,-8.28,0.149,0.333
Big Tymers,Still Fly,TRUE,2002,64,0.162,177.928,-8.323,0.333,0.495
David Guetta,She Wolf (Falling to Pieces) [feat. Sia],FALSE,2012,66,0.0655,129.973,-8.327,0.352,0.144
The Fray,How to Save a Life,FALSE,2005,79,0.0379,122.035,-8.336,0.246,0.58
Kendrick Lamar,LOVE. FEAT. ZACARI.,TRUE,2017,80,0.0924,126.058,-8.339,0.159,0.0793
Christina Aguilera,I Turn to You,FALSE,1999,61,0.0376,127.177,-8.356,0.38,0.298
Destiny's Child,Cater 2 U,FALSE,2004,58,0.197,125.802,-8.365,0.0465,0.504
Ariana Grande,God is a woman,TRUE,2018,78,0.0558,145.031,-8.374,0.0631,0.0862
Zara Larsson,Ain't My Fault,FALSE,2017,67,0.0296,141.153,-8.379,0.364,0.23
Black Eyed Peas,Meet Me Halfway,FALSE,2009,72,0.0735,130,-8.391,0.64,0.447
Rui Da Silva,Touch Me (Radio Edit) [feat. Cassandra],FALSE,2001,54,0.0638,129.078,-8.399,0.124,0.695
iio,Rapture (feat.Nadia Ali),FALSE,2006,54,0.0377,123.943,-8.403,0.0722,0.601
Creed,With Arms Wide Open,FALSE,1999,64,0.0302,138.852,-8.412,0.00425,0.141
50 Cent,Disco Inferno,TRUE,2005,72,0.231,97.018,-8.415,0.000155,0.498
Missy Elliott,One Minute Man (feat. Ludacris),TRUE,2001,57,0.329,93.839,-8.419,0.0266,0.57
will.i.am,Scream & Shout,TRUE,2013,78,0.0696,130.033,-8.438,0.0103,0.339
Savage Garden,Crash and Burn,FALSE,1999,54,0.028,102.03,-8.458,0.189,0.213
Meck,Thunder in My Heart Again (Radio Edit),FALSE,2005,46,0.0294,129.016,-8.502,0.0195,0.758
Meghan Trainor,Lips Are Movin,FALSE,2015,70,0.0464,139.091,-8.522,0.234,0.964
Madonna,Music,FALSE,2000,58,0.0663,119.854,-8.527,0.00149,0.871
Sammie,I Like It,FALSE,2000,55,0.0617,129.963,-8.529,0.0101,0.852
Calvin Harris,I Need Your Love (feat. Ellie Goulding),FALSE,2012,70,0.0483,124.989,-8.532,0.695,0.131
Plies,Shawty (feat. T Pain),TRUE,2007,61,0.126,105.412,-8.539,0.0611,0.405
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,FALSE,2015,49,0.0666,107.985,-8.554,0.746,0.37
Selena Gomez,Come & Get It,FALSE,2013,69,0.0517,79.979,-8.558,0.000107,0.39
Afroman,Because I Got High,TRUE,2001,68,0.488,166.01,-8.56,0.169,0.849
Eminem,Without Me,TRUE,2002,87,0.0738,112.238,-8.564,0.421,0.5
Ne-Yo,Sexy Love,FALSE,2006,67,0.0413,94.02,-8.607,0.839,0.349
Daft Punk,One More Time,FALSE,2001,76,0.133,122.746,-8.618,0.0194,0.476
Selena Gomez,Wolves,FALSE,2017,78,0.0448,124.987,-8.618,0.588,0.295
Gorillaz,Clint Eastwood,TRUE,2001,74,0.171,167.953,-8.627,0.0253,0.525
3 Doors Down,It's Not My Time,FALSE,2008,56,0.0602,127.962,-8.636,0.0387,0.773
Rihanna,Work,TRUE,2016,75,0.0946,91.974,-8.644,0.817,0.174
Rixton,Me And My Broken Heart,FALSE,2014,77,0.0345,174.084,-8.648,0.932,0.387
Ciara,Goodies (feat. Petey Pablo),FALSE,2004,67,0.0491,102.017,-8.65,0.239,0.643
Katy Perry,Chained To The Rhythm,FALSE,2017,69,0.112,95.029,-8.672,0.0262,0.145
O-Zone,Dragostea Din Tei,FALSE,2004,56,0.0427,130.103,-8.674,0.145,0.383
Eminem,Ass Like That,TRUE,2004,52,0.366,83.093,-8.674,0.145,0.383
Rihanna,We Found Love,FALSE,2011,75,0.0383,127.985,-8.685,0.186,0.262
Chingy,One Call Away,FALSE,2003,61,0.183,162.519,-8.691,0.156,0.464
Next,Wifey,FALSE,2004,52,0.108,99.581,-8.693,0.067,0.726
Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),FALSE,2018,72,0.0311,117.971,-8.714,0.000792,0.735
Mary J. Blige,Rainy Dayz,FALSE,2001,32,0.229,68.942,-8.718,0.0903,0.784
Enrique Iglesias,Escape,FALSE,2001,56,0.0297,125.972,-8.73,0.0949,0.892
Samantha Mumba,Gotta Tell You,FALSE,2018,43,0.0279,109.981,-8.75,0.191,0.774
B2K,Uh Huh,FALSE,2002,49,0.0688,99.699,-8.786,0.233,0.775
Danity Kane,Damaged,FALSE,2008,57,0.05,120.01,-8.793,0.0352,0.449
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),TRUE,2017,72,0.0688,97.979,-8.795,0.0102,0.281
Ja Rule,Mesmerize,TRUE,2002,61,0.199,90.079,-8.804,0.492,0.513
Nick Jonas,Jealous - Remix,TRUE,2014,0,0.0748,93.047,-8.813,0.427,0.728
Kelis,Millionaire,FALSE,2003,57,0.108,176.051,-8.821,0.000409,0.527
Ultrabeat,Pretty Green Eyes - Radio Edit,FALSE,2003,59,0.043,139.993,-8.831,0.178,0.935
alt-J,Breezeblocks,FALSE,2012,71,0.0344,150.071,-8.838,0.115,0.486
OneRepublic,All The Right Moves,FALSE,2009,65,0.0474,146.024,-8.869,0.00179,0.0756
Nickelback,If Today Was Your Last Day,FALSE,2008,66,0.0355,89.956,-8.871,0.459,0.152
Ronan Keating,Life Is A Rollercoaster,FALSE,2000,59,0.0302,118.981,-8.923,0.1,0.862
Da Brat,What'chu Like (feat. Tyrese),TRUE,2000,53,0.24,99.974,-8.951,0.017,0.817
Erykah Badu,Bag Lady,FALSE,2000,54,0.0841,151.181,-8.964,0.365,0.578
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),FALSE,2012,61,0.0514,128.062,-8.966,0.0426,0.862
The Chemical Brothers,Galvanize,FALSE,2005,63,0.0751,104.003,-8.97,0.235,0.556
Faith Hill,Breathe,FALSE,1999,66,0.029,136.859,-9.007,0.173,0.278
Erick Sermon,Music (feat. Marvin Gaye),TRUE,2001,57,0.203,100.01,-9.053,0.187,0.884
Gary Jules,Mad World (Feat. Michael Andrews),FALSE,2001,65,0.0374,174.117,-9.092,0.226,0.536
Outkast,The Whole World (feat. Killer Mike),TRUE,2001,51,0.401,184.682,-9.101,0.00466,0.652
Daddy Yankee,Dura,FALSE,2018,71,0.051,95.001,-9.127,0.088,0.376
Donell Jones,Where I Wanna Be,FALSE,1999,57,0.0298,102.053,-9.131,0.52,0.453
Marshmello,FRIENDS,TRUE,2018,78,0.0504,95.079,-9.144,0.469,0.437
Trapt,Headstrong,TRUE,2002,72,0.117,184.981,-9.17,0.0825,0.791
All Saints,Pure Shores,FALSE,2000,62,0.0242,100.618,-9.197,0.0498,0.407
Ludacris,Splash Waterfalls,TRUE,2003,48,0.409,145.894,-9.206,0.863,0.101
Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),TRUE,2010,58,0.0391,131.497,-9.206,0.0994,0.714
Lil Baby,Yes Indeed,TRUE,2018,79,0.53,119.957,-9.211,0.0332,0.357
Azealia Banks,212,TRUE,2014,0,0.258,126.017,-9.217,0.82,0.128
Charlie Puth,Attention,FALSE,2017,0,0.0432,100.041,-9.309,0.0253,0.725
Mustard,Pure Water (with Migos),TRUE,2019,75,0.127,202.015,-9.309,0.0355,0.562
Clean Bandit,Symphony (feat. Zara Larsson),FALSE,2017,0,0.043,122.95,-9.319,0.2,0.166
Vance Joy,Riptide,FALSE,2014,80,0.0379,101.654,-9.334,0.00821,0.45
Lil Peep,Save That Shit,TRUE,2017,77,0.0288,105.997,-9.343,0.615,0.408
Charlie Puth,Dangerously,FALSE,2016,62,0.0366,112.291,-9.348,0.0841,0.548
Missy Elliott,Get Ur Freak On,TRUE,2001,68,0.247,177.87,-9.369,0.533,0.74
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),TRUE,2012,61,0.108,127.839,-9.381,0.0685,0.426
Linkin Park,Bleed It Out,TRUE,2007,73,0.0508,140.127,-9.387,0.0359,0.352
Birdy,Let It All Go,FALSE,2015,68,0.0302,107.005,-9.461,0.0678,0.337
Alesha Dixon,The Boy Does Nothing,FALSE,2008,51,0.121,87,-9.469,0.056,0.45
Alan Walker,Faded,FALSE,2018,78,0.0476,179.642,-9.474,0.729,0.236
Rihanna,Pon de Replay,FALSE,2005,77,0.159,99.019,-9.481,0.377,0.448
Gabrielle,Rise,FALSE,2001,60,0.026,144.673,-9.487,0.315,0.631
Travis,Sing,FALSE,2001,68,0.0497,163.142,-9.487,0.315,0.631
Imagine Dragons,Demons,FALSE,2012,81,0.0321,89.938,-9.504,0.121,0.337
iann dior,gone girl,TRUE,2019,69,0.0287,94.956,-9.545,0.251,0.644
Justin Timberlake,Suit & Tie (feat. Jay-Z),TRUE,2013,67,0.219,101.985,-9.582,0.452,0.243
Chicane,Don't Give Up,FALSE,2016,47,0.0419,132.017,-9.635,0.00145,0.53
Eiffel 65,Move Your Body - Gabry Ponte Original Radio Edit,FALSE,1999,56,0.0287,129.962,-9.664,0.0813,0.96
The Vamps,Middle Of The Night,FALSE,2017,61,0.058,130.093,-9.681,0.469,0.167
Ray J,Sexy Can I feat. Yung Berg,TRUE,2008,1,0.325,172.155,-9.702,0.014,0.0406
Rihanna,Umbrella,FALSE,2008,81,0.134,174.028,-9.706,0.784,0.172
Lloyd,Southside,FALSE,2004,59,0.0818,75.007,-9.711,0.555,0.279
Snoop Dogg,Beautiful,TRUE,2005,67,0.132,101.025,-9.74,0.0847,0.618
Shawn Mendes,Treat You Better,FALSE,2017,82,0.341,82.695,-9.828,0.835,0.515
Lil Tecca,Ransom,TRUE,2019,78,0.287,179.974,-9.86,0.279,0.603
Youngbloodz,Damn! (feat. Lil' Jon) - Club Mix,TRUE,2003,54,0.307,84.038,-9.867,0.618,0.511
Kanye West,Through The Wire,TRUE,2004,76,0.247,83.089,-9.867,0.0248,0.792
Chris Brown,Run It! (feat. Juelz Santana),FALSE,2005,71,0.129,100.969,-9.87,0.633,0.454
David Guetta,Bang My Head (feat. Sia & Fetty Wap),FALSE,2015,47,0.0789,108.061,-9.882,0.466,0.412
Robbie Williams,Eternity,FALSE,2001,48,0.0265,77.967,-9.919,0.342,0.339
Montell Jordan,Get It On Tonite,FALSE,1999,59,0.077,99.008,-9.923,0.241,0.868
Dido,Thank You,FALSE,1999,73,0.0427,79.984,-9.942,0.3,0.762
Gnarls Barkley,Crazy,FALSE,2006,74,0.0336,111.97,-10.02,0.0065,0.464
21 Savage,Bank Account,TRUE,2017,74,0.35,75.016,-10.027,0.192,0.0594
Sam Smith,"Writing's On The Wall - From ""Spectre"" Soundtrack",FALSE,2015,66,0.0339,81.418,-10.028,0.0312,0.23
Starley,Call on Me - Ryan Riback Remix,FALSE,2016,48,0.0362,105,-10.028,0.0312,0.23
Roger Sanchez,Another Chance,FALSE,2000,50,0.0312,127.993,-10.029,0.000211,0.45
Beyoncé,Irreplaceable,FALSE,2007,70,0.382,175.868,-10.054,0.459,0.369
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),FALSE,2018,79,0.0671,114.066,-10.068,0.883,0.52
MK,17,FALSE,2017,65,0.0689,122.029,-10.109,0.934,0.12
Panic! At The Disco,High Hopes,FALSE,2018,80,0.0618,82.014,-10.109,0.934,0.12
The Chainsmokers,#SELFIE - Original Mix,FALSE,2014,0,0.248,127.955,-10.164,0.945,0.125
Electric Six,Danger! High Voltage - Soulchild Radio Mix,FALSE,2003,0,0.0302,123.005,-10.284,0.212,0.51
Icona Pop,I Love It (feat. Charli XCX),TRUE,2013,68,0.0284,125.916,-10.358,0.0267,0.299
Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,FALSE,2007,0,0.0544,105.828,-10.38,0.00544,0.512
Ed Sheeran,Perfect,FALSE,2017,85,0.0232,95.05,-10.511,0.0862,0.247
Fat Joe,Make It Rain,TRUE,2006,59,0.197,149.28,-10.572,0.872,0.298
Faithless,We Come 1 - Radio Edit,FALSE,2015,53,0.0441,135.977,-10.587,0.00188,0.61
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),FALSE,2017,70,0.0537,91.011,-10.598,0.107,0.276
Moloko,The Time Is Now,FALSE,2000,54,0.165,127.962,-10.644,0.35,0.546
Ava Max,So Am I,FALSE,2019,4,0.0435,130.089,-10.732,0.592,0.327
One Direction,Live While We're Young,FALSE,2012,0,0.0543,126.015,-10.881,0.0373,0.273
Bow Wow,Like You (feat. Ciara),FALSE,2005,66,0.0876,82.017,-10.94,0.0444,0.801
Ariana Grande,boyfriend (with Social House),TRUE,2019,77,0.461,190.097,-10.965,0.328,0.562
Adele,Hello,FALSE,2015,1,0.0342,157.98,-11.067,0.244,0.0968
Basement Jaxx,Romeo,FALSE,2001,0,0.0491,126.853,-11.072,0.0191,0.818
Sam Feldt,Post Malone (feat. RANI),FALSE,2019,69,0.122,107.356,-11.132,0.404,0.523
Missy Elliott,Hot Boyz,TRUE,1998,49,0.291,81.125,-11.241,0.339,0.527
Logic,Everyday,TRUE,2018,69,0.0378,149.908,-11.377,0.256,0.364
Shakira,Hips Don't Lie (feat. Wyclef Jean),FALSE,2005,82,0.0707,100.024,-11.617,0.088,0.166
Puddle Of Mudd,She Hates Me,TRUE,2001,70,0.0323,109.781,-12.185,0.429,0.677
J. Cole,MIDDLE CHILD,TRUE,2019,80,0.276,123.984,-12.21,0.0933,0.166
The Kooks,Naive,FALSE,2006,73,0.0892,100.304,-12.591,0.953,0.273
Zara Larsson,I Would Like,FALSE,2017,57,0.0524,121.028,-12.695,0.896,0.112
Post Malone,Psycho (feat. Ty Dolla $ign),TRUE,2018,77,0.105,140.06,-12.808,0.113,0.237
Twista,Slow Jamz,TRUE,2004,72,0.171,145.115,-12.852,0.966,0.114
3 Doors Down,When I'm Gone,FALSE,2002,67,0.0284,148.095,-12.932,0.211,0.428
Mario,Let Me Love You,FALSE,2004,72,0.0922,94.514,-13.2,0.856,0.106
Nickelback,Photograph,FALSE,2005,67,0.0292,145.916,-13.203,0.00112,0.595
Big Shaq,Man's Not Hot,FALSE,2017,62,0.236,135.048,-13.4,0.687,0.18
Cherish,Do It To It,FALSE,2006,65,0.169,74.007,-13.609,0.0541,0.777
Faith Hill,There You'll Be,FALSE,2001,60,0.0306,128.98,-13.744,0.841,0.213
Akon,Don't Matter,TRUE,2006,52,0.0371,125.139,-13.964,0.134,0.378
Usher,Caught Up,FALSE,2004,61,0.0623,110.086,-15.636,0.516,0.344
50 Cent,Just A Lil Bit,TRUE,2005,76,0.41,96.946,-17.217,0.976,0.304
Rihanna,Bitch Better Have My Money,TRUE,2015,73,0.0621,102.99,-20.514,0.559,0.234
